	name	ssn	relationship	leukocyty	trombocyty	erytrocyty	er-cv	smoker	hemoglobin	indicator	hbver	hematokrit	etytr	alt	weight	ast	alp
8805	Melissa Phillips MD	549-18-7356	married	5.55404	3.23481	4.32516	46.74958	no	4.79597	1.00000	4.05288	5.67397	3.46910	5.42337	67.73454	52.70491	59.89177
8806	Matthew Jones	110-74-4546	married	5.95717	7.52422	7.04042	73.63440	yes	6.02354	0.00000	7.37609	4.84250	5.52463	10.82747	97.86560	55.73163	87.01750
8807	Gary Harris	886-75-5423	divoced	5.11998	4.65229	7.31637	40.72857	yes	4.25101	1.00000	4.31971	7.14140	4.03173	15.34673	110.60711	34.21303	33.33612
8808	Susan Smith	150-79-2379	nop	7.55204	5.75478	6.19071	74.36945	yes	6.61982	1.00000	5.58462	6.69238	4.50803	9.28331	55.84216	67.98855	86.31818
8809	Henry Nelson	141-45-2542	single	4.18245	7.30732	5.61173	42.37964	no	7.16126	1.00000	4.75214	6.95111	5.46604	5.30290	57.36373	16.22456	74.77510
8810	Justin Hill	355-97-6622	nop	6.95578	1.47950	3.02854	50.88466	no	5.76483	1.00000	2.64070	5.12221	5.64849	10.55172	155.53899	35.50174	81.54276
8811	Monica Hoover	150-91-3968	married	6.28717	6.20182	4.52241	44.98342	no	5.82744	0.00000	5.05900	7.24752	4.18154	8.13392	58.86489	56.80107	83.13900
8812	Bryan Silva	252-91-4800	single	5.66112	5.17044	4.88673	71.02652	no	4.36862	1.00000	4.66880	7.57732	5.53297	9.54412	45.15906	49.43331	37.97322
8813	Joe Dodson	721-41-5850	married	6.18811	6.27922	5.71367	45.33785	Y	5.04622	0.00000	8.16218	6.12866	6.24629	8.67076	28.97484	55.28175	62.07050
8814	Adrian Franklin	677-87-6379	single	7.35892	8.60728	7.37122	51.67384	no	5.78342	0.00000	6.91361	4.38513	5.41807	12.35408	159.48893	48.88449	84.15655
8815	Adriana Butler	656-81-6025	widowed	5.47500	4.38492	6.14646	53.83213	no	6.33018	1.00000	3.92348	7.66121	6.11562	8.37237	85.06510	23.58722	88.76901
8816	Jennifer Schwartz	433-34-6656	widowed	4.92881	4.82764	6.22689	41.36053	yes	5.03235	1.00000	3.89041	7.93553	5.71178	9.82069	26.53117	48.12631	58.11361
8817	Jessica Ruiz	475-40-6123	single	5.39137	4.82636	7.98739	37.76819	Y	5.93187	1.00000	4.52876	7.53322	4.77625	20.23732	55.58184	34.18418	87.03155
8818	Danny Warner	792-61-7249	married	5.81205	7.03655	6.56770	49.09297	Y	4.95241	1.00000	4.91279	7.98875	2.81044	12.04114	47.60415	52.97275	57.74182
8819	Julie Ward	568-03-4219	divoced	6.92350	2.64060	6.88172	55.32574	no	6.76261	0.00000	5.78481	8.64469	5.49133	15.25842	12.30952	62.29461	83.64891
8820	Dawn Brown DDS	524-24-7528	divoced	5.50010	5.06634	6.02321	18.29795	no	6.97971	1.00000	5.41620	6.52639	3.68699	10.20566	97.17773	31.68070	81.43381
8821	Megan Herrera	284-17-7732	married	4.46043	7.19697	6.06027	44.13563	yes	5.66783	1.00000	6.43847	8.92253	5.40622	9.38249	102.70240	37.89426	83.61576
8822	Lauren Johnson	688-38-3989	separated	6.34272	4.55732	5.01416	64.76794	yes	5.29751	0.00000	9.03871	6.44966	2.58516	9.19825	77.23112	62.90149	64.26636
8823	Robert Sanders	818-23-0832	married	7.06035	4.00882	5.67407	43.32423	yes	4.70651	1.00000	4.24387	7.43338	5.74316	6.61029	60.14676	45.49865	57.20311
8824	Peter Shepherd	856-30-3455	separated	7.92068	3.93075	6.02144	46.21647	yes	3.81506	0.00000	5.50078	8.80416	4.45492	7.53444	39.60330	59.95082	21.99214
8825	Audrey Lewis	342-78-0314	married	5.61753	3.76118	5.66915	40.57827	no	5.10849	1.00000	4.68779	5.60587	3.44758	9.52034	127.71072	44.16977	66.46901
8826	Lindsay Harrell	352-11-6899	divoced	6.10525	6.69053	6.15027	38.25236	N	6.31958	0.00000	7.75170	3.92818	2.81755	8.69024	92.73442	32.43743	91.32920
8827	Martha Mason	828-98-6067	divoced	6.36355	7.51405	6.01095	38.95792	no	4.52590	1.00000	5.65369	7.40924	5.05125	10.59467	69.16863	71.54658	47.46956
8828	Thomas Black	398-21-6261	single	5.67825	5.59950	6.65538	27.53970	Y	6.89582	1.00000	4.40000	6.05553	6.61005	8.40621	69.57750	47.96347	87.49181
8829	Randy Little	738-80-7618	married	6.23534	5.08939	6.21512	13.55864	no	6.80011	1.00000	6.22779	6.25294	4.45855	9.81719	17.56000	65.15347	88.34751
8830	John Church	331-38-5178	married	5.93000	5.42702	7.39064	27.28275	no	7.71975	0.00000	8.65716	6.45277	4.57951	12.15589	76.55303	53.72262	48.86538
8831	Richard Collins	649-67-3141	separated	5.87647	6.07005	5.61585	68.11046	no	5.39927	1.00000	4.40998	7.92513	4.44066	8.71368	86.03574	52.80258	68.81299
8832	Dawn Velez	192-42-4207	widowed	6.64548	5.93222	5.93721	37.68799	no	6.14137	0.00000	7.13647	5.85986	5.22091	5.97210	70.04036	59.50902	92.87724
8833	Nathaniel Adams	415-45-5921	divoced	4.03904	7.50899	5.12214	30.47961	yes	6.48257	0.00000	7.74488	3.91449	4.67614	8.04695	28.42409	46.65732	77.90047
8834	Robert Mckee	791-46-4393	married	4.79972	5.76134	6.94154	23.64467	no	4.16397	1.00000	4.90007	7.87448	5.33226	11.27178	-6.53157	27.76942	30.71480
8835	Trevor Brown	801-69-1492	separated	6.72705	6.77496	5.91665	50.66232	no	5.85243	0.00000	7.23069	5.29298	4.42927	4.42072	103.84099	32.08573	87.62446
8836	Gabrielle Robertson	868-66-0997	nop	8.69531	3.49598	9.14804	33.09624	Y	6.14915	1.00000	5.66027	8.56474	5.73889	46.84626	77.39456	58.82936	84.93211
8837	Kevin Mitchell	649-86-9855	separated	5.78863	5.96113	6.46897	40.76027	no	5.67732	1.00000	4.22230	9.59779	6.49050	7.87156	49.19204	43.11397	81.86002
8838	Marcus Gibson	257-91-3410	widowed	8.24059	7.99831	6.92398	61.35890	N	6.43378	0.00000	6.09660	4.63620	4.75808	10.88118	102.93434	60.06322	89.64034
8839	Joseph Walker	162-55-8789	married	7.37346	4.78288	7.18227	45.64899	no	5.55507	1.00000	3.84754	8.29680	6.80857	12.84040	85.42098	41.03583	75.28362
8840	Gregory Burke	377-60-1393	single	5.90683	6.25463	6.73220	54.45582	no	7.68448	1.00000	5.29898	7.94992	3.76013	11.54534	60.81299	57.64837	51.06805
8841	William Mckenzie	705-96-5422	divoced	5.22733	5.23966	7.27444	55.82145	Y	6.67215	1.00000	4.30659	7.32032	4.47544	9.70460	64.95476	56.49170	84.86674
8842	Tina Collins	422-86-0780	single	6.18289	4.18091	6.07808	40.56405	N	6.22186	1.00000	4.57313	6.33307	4.36776	9.17884	87.20477	49.12734	97.06322
8843	Gerald Vega	060-69-6280	married	6.12268	4.95364	5.20913	51.44440	no	5.24519	1.00000	6.17689	5.90155	4.04272	6.99875	45.25061	52.37425	63.13154
8844	Maria Sanchez	277-16-9658	divoced	7.38175	5.94492	4.89409	37.14067	no	5.16467	1.00000	3.35682	8.00570	3.30624	11.59667	31.05173	68.72557	59.71020
8845	Kimberly Smith	409-83-2784	divoced	8.38060	7.15957	6.86340	41.07504	no	6.28495	0.00000	7.14703	4.83095	4.94327	7.36191	101.88128	56.34047	86.77390
8846	Matthew Wagner	294-13-0079	single	6.29495	5.69056	4.99014	42.45156	yes	5.68015	1.00000	6.66680	6.41194	2.66247	9.60292	96.28356	27.62738	76.16390
8847	John Henry	106-75-8227	widowed	5.95349	7.45357	5.19655	34.95327	yes	6.60837	1.00000	4.91491	7.97125	3.04876	10.01334	117.73705	39.22967	87.25693
8848	James Rodriguez	077-98-9349	divoced	6.43313	4.82625	6.49237	32.22433	yes	5.94184	1.00000	5.12047	7.01841	4.36018	11.67886	94.34597	34.08463	81.58824
8849	Jennifer Hall	843-03-4551	separated	5.67094	3.92481	6.29026	39.87431	Y	4.63557	0.00000	5.34555	7.87912	5.40948	10.68714	40.84148	37.45174	49.97747
8850	Adam Rodriguez DDS	705-21-3835	separated	4.83552	7.08761	6.21157	18.22496	yes	6.63800	1.00000	5.28147	7.70545	4.71131	7.31216	12.51714	26.10639	86.79424
8851	Andrew Moody	864-47-3356	divoced	6.36640	4.76271	5.70508	61.51709	yes	5.35344	1.00000	4.18866	7.66751	4.68096	6.32963	79.72660	42.80684	73.13018
8852	Meredith Hall	350-46-6781	divoced	7.17990	5.44053	4.89811	47.76540	Y	5.08103	0.00000	8.57924	5.17122	2.75087	5.31817	29.79975	24.51355	64.48565
8853	Karen Dominguez	618-30-1314	married	6.52520	5.68386	4.91599	47.08117	yes	7.44536	0.00000	9.66393	5.51025	4.89864	8.71890	70.46392	44.61815	68.29435
8854	Joseph Stone	839-91-8463	married	5.86915	7.56115	5.42765	41.77732	no	7.02945	1.00000	5.09631	7.11175	5.49527	6.39906	27.04809	50.93198	84.41591
8855	Samantha Davis	665-50-3160	divoced	7.41509	8.78920	6.77232	48.55285	N	6.15801	0.00000	7.23857	4.18754	8.55783	10.90202	145.49545	34.20601	86.49805
8856	Ross Richardson	176-36-5347	single	4.95355	6.88794	5.37638	44.15571	no	7.50660	1.00000	3.02378	7.03783	5.38680	9.43657	143.60359	51.59553	65.37659
8857	Jerry Bell	619-59-6787	widowed	4.36314	2.77640	6.76621	45.83863	no	5.86279	1.00000	3.33567	5.98958	3.82488	10.54998	38.54121	32.15284	87.22637
8858	Richard Merritt III	333-30-7787	widowed	5.76868	7.10852	7.09161	30.11917	no	7.11526	1.00000	3.96569	7.40408	4.71918	10.16876	94.69417	66.10964	79.85533
8859	Michael Moss	218-53-5533	single	6.72652	4.58272	5.42368	33.41509	Y	5.89752	1.00000	5.58693	6.36333	3.27276	4.70866	24.46721	39.58278	81.60687
8860	Aaron Moreno	314-73-6664	married	4.31041	7.40174	5.64014	55.80763	Y	5.61753	0.00000	7.06957	4.85115	5.28089	5.45548	33.12336	57.50856	82.21659
8861	Christopher Grant	013-09-5994	single	4.85207	5.59139	4.97406	52.31020	Y	5.85593	0.00000	6.62017	5.43119	3.51740	7.83720	100.34386	35.99494	88.08174
8862	Joseph Butler	646-65-8547	separated	6.72033	4.57380	6.63905	30.36103	N	5.33389	0.00000	7.83664	7.46842	4.40495	10.51649	89.70174	45.92550	67.60978
8863	Crystal Brock	269-99-8458	married	5.48827	7.78471	5.18924	29.35804	no	4.01084	1.00000	5.64251	7.54716	4.44551	6.80628	56.50538	62.95898	20.62458
8864	Charles Dalton	891-65-0785	divoced	6.11894	4.64670	5.60489	70.98275	yes	7.27157	0.00000	7.28955	7.51267	6.16907	5.98811	118.92056	33.85451	71.79732
8865	Rachel Camacho	081-80-2147	single	7.30185	4.81363	5.90755	59.71511	no	5.93657	1.00000	4.40446	7.38799	4.90131	13.30152	24.82455	26.82834	90.27361
8866	Lawrence Zavala	896-12-0150	married	5.71571	5.00346	6.69986	51.40357	no	6.99407	1.00000	5.44805	6.64990	3.79462	13.01902	53.14328	50.08905	71.38856
8867	Michael Walsh	645-12-8678	single	6.30237	3.13541	7.95581	31.26504	Y	4.92010	0.00000	4.40047	9.29323	5.08991	21.16443	17.57247	23.05483	59.03612
8868	Jason Garner	292-89-2398	divoced	5.53521	5.80744	8.57193	44.22342	Y	4.17246	1.00000	3.27416	5.44283	6.98738	27.36234	86.00990	24.52215	32.44051
8869	Cameron Stout	671-25-7792	married	6.28865	6.71183	5.01363	37.09876	no	6.30345	0.00000	8.12709	4.22555	6.46062	10.97588	83.79642	34.22677	86.27693
8870	Larry Fuller	044-07-3773	divoced	4.78727	3.41667	4.40698	66.09713	no	6.16733	1.00000	5.15861	4.90205	3.84326	10.74235	90.83383	53.44875	85.19227
8871	Sabrina Marshall	600-34-1895	nop	4.38007	4.19854	5.63714	51.21689	no	7.75893	1.00000	3.91210	7.65635	4.44377	7.90232	-20.25296	35.41336	48.62797
8872	Caitlyn Morris MD	206-46-5693	nop	2.73692	5.88202	4.08902	41.98058	Y	5.52270	1.00000	6.52693	6.33180	2.90031	6.70719	79.10724	52.01488	80.86905
8873	Sarah Pittman	191-81-9305	divoced	7.03057	5.12865	7.04567	36.32873	no	5.61045	0.00000	7.57443	6.68507	4.51701	10.28308	62.41225	48.03315	77.68763
8874	Timothy Jefferson	721-65-0192	married	7.71728	6.55489	5.99436	36.01257	Y	5.49031	1.00000	6.45612	7.75549	3.61668	9.24448	86.29308	47.84448	79.06868
8875	Vincent Anderson	373-80-0905	nop	4.12699	6.66148	5.87594	46.71882	no	6.28819	0.00000	8.98407	4.02074	6.36232	8.73505	76.41941	56.28361	87.68592
8876	Kayla Foster	811-32-5905	separated	7.19942	5.31820	5.13217	43.80213	yes	4.98886	1.00000	4.64922	8.26010	5.36726	9.20402	81.53923	54.47727	61.98323
8877	Willie Johnson	489-14-2968	divoced	5.68775	7.04866	5.45360	30.21463	no	6.05548	1.00000	4.29008	6.82588	5.24159	6.58739	137.89179	43.16576	81.68223
8878	Andre Adams	029-80-7039	single	7.07984	5.81780	6.61522	33.78736	Y	6.30507	1.00000	4.07250	5.95619	6.47969	11.11921	48.42156	64.81620	90.82065
8879	Douglas Estrada	875-12-4889	married	5.55705	3.20050	8.93742	42.60230	yes	5.56854	1.00000	5.57635	4.37358	3.04672	35.11854	98.57254	58.92660	78.20586
8880	Kenneth Salazar	672-67-0253	married	5.62862	5.53994	5.24285	38.84926	yes	7.38482	1.00000	5.48203	7.30234	4.91711	4.92462	125.87740	37.37239	70.50456
8881	Kara Griffith	337-10-8590	separated	4.76076	4.88299	4.56779	39.58796	yes	4.67845	1.00000	4.27446	7.49885	5.04008	5.01538	12.16747	56.04597	33.96239
8882	Kerry Joseph	714-36-2864	married	6.57395	7.31436	6.72795	45.76285	no	5.72641	0.00000	5.83392	4.68115		7.54130	7.72408	46.93596	78.93687
8883	Andrew Fowler	565-91-2824	married	6.35490	6.91387	6.89107	41.74578	no	3.93639	0.00000	6.80675	4.88200	5.21169	8.41265	6.89950	46.42293	21.21779
8884	Taylor Harris	216-01-1104	married	6.40463	7.05154	5.63044	48.88701	N	6.97074	1.00000	4.16626	7.56467	4.59622	6.91838	18.09980	66.62298	77.33475
8885	Nathan Rhodes	118-72-3376	divoced	6.56718	5.85236	6.71525	29.15725	no	7.10188	0.00000	7.60262	6.59110	6.21686	10.62811	60.85602	72.74005	82.87536
8886	David Ross	211-56-7911	single	5.04895	5.10670	6.87433	34.04451	yes	5.33998	1.00000	6.27825	5.71049	3.13419	11.15612	50.39315	68.76519	67.56738
8887	Lisa Hicks	138-47-2738	married	5.81602	7.08433	4.73303	37.24504	yes	6.44014	1.00000	4.75575	6.41153	5.23895	6.76575	44.66110	71.34208	83.84921
8888	Ethan Le	266-34-8904	divoced	5.51191	6.22148	6.52508	39.24473	no	5.03584	1.00000	5.38330	7.03563	4.76379	8.81036	-42.53976	36.83219	58.21267
8889	Rebecca Allen	023-73-9004	nop	5.68068	7.23736	5.47164	44.74070	Y	8.07958	1.00000	5.93781	6.79879	5.13090	10.75802	28.22991	47.99161	37.52659
8890	John Bell	076-82-2236	married	4.82172	6.03737	5.50499	37.43242	no	4.55958	1.00000	3.45716	9.22594	6.19167	10.58484	105.10747	42.43024	38.32861
8891	Linda Estrada	280-44-0294	married	5.89914	7.28351	6.18675	39.74404	Y		1.00000	4.23487	7.58832	4.04830	9.04955	60.37306	57.56677	30.16749
8892	Shane Torres	796-70-4069	divoced	6.18215	7.76707	6.91752	43.75430	no	5.68982	1.00000	6.29635	7.28180	3.99953	12.80994	26.40194	23.83455	76.64164
8893	Angela Taylor	397-29-3647	married	6.32111	8.19250	6.00208	50.77990	yes	6.22129	0.00000	8.24612	4.67132	5.20443	11.28458	83.81842	36.92943	88.45718
8894	Mary Edwards	577-45-5686	married	6.16206	8.34577	5.25396	56.17794	no	6.65102	0.00000	7.85494	4.99778	6.60061	7.43152	16.95920	53.10587	82.88089
8895	Laura Williams	839-88-6169	single	6.86453	6.86482	5.89640	21.61511	no	3.28922	1.00000	6.37152	6.32324	5.77475	11.54802	173.60582	22.49161	14.50534
8896	John Williams PhD	768-18-5642	widowed	6.01535	6.63075	5.37251	37.76580	no	5.08869	1.00000	4.67185	6.91903	5.00169	10.95901	106.35090	30.88390	59.89904
8897	Sarah Love	530-60-6327	single	5.71988	5.70853	4.83072	42.89840	no	5.22918	1.00000	3.78937	7.30839	4.68961	8.71934	51.08015	38.45759	74.88560
8898	Andrea Monroe	069-53-8452	single	5.81160	3.29908	6.18380	31.40080	no	6.26600	1.00000	4.77713	4.72973	3.76281	9.32400	93.89720	53.89338	89.30561
8899	Veronica Wilkins	361-27-3512	widowed	6.39936	6.06082	6.55251	61.11492	no	7.44070	0.00000	5.14881	5.89550	1.00158	9.74344	89.87899	47.15999	64.50970
8900	Brenda Barnett	547-59-0662	divoced	5.34663	6.20564	5.73274	64.81288	yes	5.37503	1.00000	5.92291	7.17033	4.49787	9.05245	102.42158	44.58725	75.65522
8901	Nathaniel Johnson	399-77-2324	single	6.79454	3.82693	6.28948	32.90183	Y	7.24308	0.00000	5.79213	8.27896	3.67544	11.06997	88.53726	55.95741	68.54408
8902	Pamela Johnson	121-73-4557	nop	4.76249	4.36422	6.06966	40.41261	no	4.88561	0.00000	5.57010	7.65570	5.33951	10.18164	120.20788	47.74699	55.80029
8903	Kenneth Mccarthy	421-95-2572	single	4.17140	6.04714	7.12161	43.18992	yes	5.26244	1.00000	5.01212	8.96488	6.48828	14.61615	126.53216	72.13587	71.09281
8904	Lisa Gonzalez	335-71-8292	divoced	5.14064	8.53672	5.03986	50.34535	no	4.21460	0.00000	5.67045	5.39090	6.12567	8.38272	130.08401	46.74863	29.40770
8905	Anthony Ward	058-82-9606	widowed	5.64305	5.05363	5.25205	35.27226	no	5.70086	1.00000	5.19246	6.60604	3.36037	11.72457	104.27908	46.62156	80.16953
8906	Benjamin Anderson	692-33-9506	divoced	4.67183	4.94436	5.31413	56.75046	no	3.95192	1.00000	3.04025	8.25096	5.37849	9.13608	55.42059	38.98283	23.38019
8907	Tiffany Hartman	488-35-0792	married	4.20230	7.26106	6.32728	38.12315	yes	6.52785	1.00000	2.62985	7.22559	4.57409	11.09842	-10.54939	46.04649	86.83235
8908	Curtis Jordan	648-35-0819	separated	5.21931	6.58668	7.53921	39.50397	no	6.27058	1.00000	6.09638	7.77970	4.77131	14.05360	74.52108	38.01765	88.40650
8909	Joseph Campos	482-85-6564	divoced	5.83484	5.96054	7.06724	49.33292	Y	5.59264	0.00000	6.22261	5.35590	4.02236	15.74738	147.41113	36.07068	82.88673
8910	Danielle Beck	134-89-5105	single	5.95029	3.06201	4.17401	34.40543	Y	4.57588	1.00000	4.10227	5.81943	4.16182	2.36611	74.82886	46.34522	47.08225
8911	Michelle Mcmillan	086-31-6644	nop	6.98967	5.13431	4.67236	35.39690	no	5.28344	0.00000	8.16997	5.25358	3.18184	6.96932	88.27156	33.02365	68.52861
8912	Nicholas Henderson	423-44-8972	married	5.57879	3.46559	7.01688	26.44221	no	5.57334	1.00000	3.89412	6.99955	5.85128	11.68369	104.14617	53.19430	71.84119
8913	Christian Taylor	125-46-3595	single	5.79699	4.54767	6.92086	17.35623	no	6.52285	0.00000	6.91356	5.57397	5.09736	11.86298	56.56772	44.43744	86.71847
8914	Timothy Andrews	068-33-6100	divoced	6.60043	6.52620	5.30119	46.09088	no	6.35150	1.00000	4.89763	8.50030	4.64461	10.34484	57.37577	59.12442	88.47344
8915	Rebecca Stafford	046-49-6159	nop	7.64161	8.06367	5.86580	37.64521	no	4.12218	1.00000	6.76417	4.27933	4.62280	7.73876	124.92931	28.66197	24.22243
8916	Cody Nichols	094-80-9140	nop	7.90233	4.44012	6.78578	54.78386	no	5.55743	0.00000	8.40582	6.12377	3.95634	8.88687	72.28064	69.17860	75.38968
8917	Dean Jones	501-97-0426	married	5.18752	4.40527	6.65723	48.59649	yes	5.81299	0.00000	6.70687	7.95951	4.15280	9.02741	54.01871	36.45068	77.27001
8918	Andre Lowe	747-55-6216	nop	6.29401	6.46362	6.98778	49.82055	no	6.49577	1.00000	6.81615	6.81223	4.88774	11.81798	80.13554	43.20390	85.00388
8919	Katherine Moore	048-77-3123	single	5.58822	8.04558	5.35418	61.34388	no	6.02240	1.00000	6.04664	7.98446	3.72363	9.86153	25.35431	29.03628	82.46958
8920	Amanda Ryan	157-92-8160	nop	6.62838	4.98864	4.68560	71.62556	Y	5.76228	1.00000	4.73655	7.59071	5.50583	6.59752	111.43317	44.52237	85.70652
8921	Sylvia Harper	047-83-4836	divoced	4.22652	5.52586	5.85071	42.09137	yes	5.71989	1.00000	5.13886	7.22159	4.42835	9.35109	40.42613	13.77477	85.27454
8922	Michelle Holloway	166-14-3148	separated	4.20437	9.03456	4.11550	44.00908	no	5.54798	1.00000	5.52439	9.64242	2.10562	9.42825	1.70629	26.28441	77.22955
8923	Earl Brown	481-65-0377	single	5.85334	8.25263	5.25543	42.69446	Y	6.41857	0.00000	5.00942	5.22438	4.74943	10.17203	13.87729	52.33738	97.41899
8924	William Carter	694-79-8923	separated	4.90569	7.93902	8.26752	43.20024	no	5.38690	1.00000	6.02280	8.27151	3.48815	23.06967	80.40283	70.79044	70.72832
8925	Joseph Weaver MD	471-61-8445	divoced	5.78186	6.08694	3.78016	26.97539	Y		1.00000	5.83091	7.50321	4.32486	6.87453	-13.27400	29.48513	81.26849
8926	Emily Ayala	879-31-0482	single	6.32979	5.43757	4.03271	45.75860	Y	6.62506	0.00000	4.06602	6.11949	6.61672	9.26718	113.20572	41.81284	82.70538
8927	Ryan Parker	146-52-6482	nop	4.12789	4.27817	3.94371	50.01578	no	6.93191	0.00000	6.02460	7.60430	4.52948	8.33868	107.48437	35.32016	85.15104
8928	Danielle Lopez	767-49-0812	separated	3.75416	3.86635	5.34730	31.09024	Y	5.38294	0.00000	5.27764	9.01487	6.01245	9.08304	106.20512	59.12188	67.02873
8929	Wayne Lawson	485-10-5295	married	7.06832	3.80365	5.82288	62.49895	no	6.16983	1.00000	4.08578	6.76867	5.95774	5.50213	61.94903	52.73374	87.24980
8930	Rachel Rhodes	299-43-8020	married	4.27966	7.13110	6.44547	18.56209	yes	7.46023	1.00000	5.97057	7.23198	3.84345	11.85324	45.48730	36.23643	66.90272
8931	Aaron Colon	740-32-9237	single	6.26435	4.57679	5.49909	60.00685	Y	6.23444	0.00000		9.68410	5.18029	6.14093	122.46234	22.23102	90.36345
8932	Rachael Spence	632-07-6443	divoced	7.27373	7.43923	4.97768	45.92352	no	4.73604	0.00000	5.14490	6.20076	4.52344	8.71756	57.47109	39.32679	56.60064
8933	Eric Orozco	162-69-4591	single	5.27969	5.48392	6.15027	44.50714	N	5.16208	1.00000	5.11571	7.98233	5.64726	10.09219	74.98453	55.67477	64.80082
8934	Robert Foster	012-77-7168	divoced	5.65247	5.99856	6.50914	21.39081	no	6.53451	1.00000	4.39163	8.67294	5.45444	8.55597	59.91793	53.62946	87.31146
8935	Tyler Harrison II	518-41-4630	single	5.09396	7.75584	4.24515	29.83502	yes	5.19936	1.00000	4.94976	8.52222	2.94734	7.20775	63.30905	48.89413	64.58944
8936	John Ray	502-21-1240	widowed	7.33850	6.27924	6.79491	34.12100	Y	6.40258	0.00000	7.83883	4.49224	4.56750	12.48326	70.60003	59.98435	87.80064
8937	David Simpson	406-44-9738	single	5.88475	6.50579	5.76910	60.78377	no	5.79040	0.00000	7.02839	4.98304	4.86710	6.44690	104.09286	50.24698	79.91405
8938	Kelly Nicholson	073-08-9378	married	5.80101	7.10381	6.43686	64.08896	no	7.06442	1.00000	4.85776	7.63387	4.40244	10.96951	25.41864	41.33803	72.94332
8939	Diana Hansen	320-39-1821	divoced	5.72388	8.60124	5.63092	52.61967	yes	5.84149	1.00000	5.27821	8.68562	2.62981	8.62701	53.33530	39.52871	86.42098
8940	Kristina Jones DDS	364-53-3454	divoced	5.27741	3.01287	6.61546	26.90152	Y	5.55776	1.00000	2.89661	7.07011	6.24470	9.30328	56.81014	47.02850	82.40643
8941	James Mccullough	034-56-9412	single	5.10532	8.70353	6.33784	39.89682	no	8.50328	0.00000	7.11932	4.92186	7.30836	11.59184	70.59340	55.41421	24.90113
8942	Sarah Thompson	444-30-3037	divoced	6.37494	6.03518	4.53369	51.79284	no	6.77006	1.00000	4.53512	8.60263	5.16688	10.89315	66.81100	67.18670	77.21621
8943	Jessica Rollins	644-42-8657	nop	6.25811	7.30375	4.86238	57.02253	yes	6.34931	0.00000	9.15021	3.86915	6.85025	6.56056	51.75121	33.83012	79.72044
8944	Roy Payne	366-45-0674	widowed	7.21805	5.08439	6.24619		no	4.25144	1.00000	5.40477	6.76933	3.50787	9.43459	34.51080	52.36842	31.19938
8945	Robert Woods	533-70-0660	nop	5.61267	5.31068	4.32343	27.70841	yes	5.65147	1.00000	4.68326	7.34046	5.82445	6.69197	53.99384	57.51971	77.45545
8946	Eddie Mitchell	367-04-8843	divoced	3.32100	9.28228	4.81450	55.37350	no	6.28328	0.00000	8.02091	3.67178	5.78083	7.82860	53.94260	48.26645	91.57528
8947	Henry Scott	023-95-5645	single	5.68613	6.17745	7.66213	58.98372	yes	7.03070	1.00000	3.61368	6.95969	5.42307	17.50753	53.67587	42.06536	81.30653
